"GEO_ID","NAME","S1903_C01_001E","S1903_C01_001M","S1903_C02_001E","S1903_C02_001M","S1903_C01_002E","S1903_C01_002M","S1903_C02_002E","S1903_C02_002M","S1903_C01_003E","S1903_C01_003M","S1903_C02_003E","S1903_C02_003M","S1903_C01_004E","S1903_C01_004M","S1903_C02_004E","S1903_C02_004M","S1903_C01_005E","S1903_C01_005M","S1903_C02_005E","S1903_C02_005M","S1903_C01_006E","S1903_C01_006M","S1903_C02_006E","S1903_C02_006M","S1903_C01_007E","S1903_C01_007M","S1903_C02_007E","S1903_C02_007M","S1903_C01_008E","S1903_C01_008M","S1903_C02_008E","S1903_C02_008M","S1903_C01_009E","S1903_C01_009M","S1903_C02_009E","S1903_C02_009M","S1903_C01_010E","S1903_C01_010M","S1903_C02_010E","S1903_C02_010M","S1903_C01_011E","S1903_C01_011M","S1903_C02_011E","S1903_C02_011M","S1903_C01_012E","S1903_C01_012M","S1903_C02_012E","S1903_C02_012M","S1903_C01_013E","S1903_C01_013M","S1903_C02_013E","S1903_C02_013M","S1903_C01_014E","S1903_C01_014M","S1903_C02_014E","S1903_C02_014M","S1903_C01_015E","S1903_C01_015M","S1903_C02_015E","S1903_C02_015M","S1903_C01_016E","S1903_C01_016M","S1903_C02_016E","S1903_C02_016M","S1903_C01_017E","S1903_C01_017M","S1903_C02_017E","S1903_C02_017M","S1903_C01_018E","S1903_C01_018M","S1903_C02_018E","S1903_C02_018M","S1903_C01_019E","S1903_C01_019M","S1903_C02_019E","S1903_C02_019M","S1903_C01_020E","S1903_C01_020M","S1903_C02_020E","S1903_C02_020M","S1903_C01_021E","S1903_C01_021M","S1903_C02_021E","S1903_C02_021M","S1903_C01_022E","S1903_C01_022M","S1903_C02_022E","S1903_C02_022M","S1903_C01_023E","S1903_C01_023M","S1903_C02_023E","S1903_C02_023M","S1903_C01_024E","S1903_C01_024M","S1903_C02_024E","S1903_C02_024M","S1903_C01_025E","S1903_C01_025M","S1903_C02_025E","S1903_C02_025M","S1903_C01_026E","S1903_C01_026M","S1903_C02_026E","S1903_C02_026M","S1903_C01_027E","S1903_C01_027M","S1903_C02_027E","S1903_C02_027M","S1903_C01_028E","S1903_C01_028M","S1903_C02_028E","S1903_C02_028M","S1903_C01_029E","S1903_C01_029M","S1903_C02_029E","S1903_C02_029M","S1903_C01_030E","S1903_C01_030M","S1903_C02_030E","S1903_C02_030M",
"1600000US2627440","Farmington Hills city, Michigan","33505","1482","70393","3424","70.8","3.1","68357","6554","16.0","2.9","61000","25127","N","N","-","**","N","N","99757","16973","N","N","-","**","N","N","N","N","N","N","71388","9964","N","N","77700","24971","68.5","3.2","68219","6683","3.2","1.6","28920","24392","29.6","3.5","81494","18472","39.1","3.7","79367","5934","28.1","3.2","53888","8199","20751","1012","92277","10939","N","N","98783","10626","N","N","87631","6835","N","N","105870","14157","N","N","42636","19084","N","N","63422","34583","12754","1628","44465","5150","63.7","6.5","36630","12640","57.5","6.4","29924","9926","6.2","2.9","86029","38558","36.3","6.5","51684","7515","27.2","5.0","50938","7544","9.1","4.7","64560","77457","33.6","(X)","(X)","(X)","32.0","(X)","(X)","(X)","34.7","(X)","(X)","(X)",
"1600000US2629000","Flint city, Michigan","40143","2005","25342","3146","41.5","3.1","28333","3322","54.6","3.4","22340","4796","N","N","-","**","N","N","-","**","N","N","-","**","N","N","N","N","N","N","24925","17628","N","N","48881","38611","39.7","2.9","28043","3606","5.5","2.1","12007","10142","33.2","3.6","20972","2479","40.2","3.4","28072","5366","21.2","2.3","31850","3349","22063","1301","30497","3610","N","N","18736","4807","N","N","41733","4434","N","N","45308","2120","N","N","19135","2977","N","N","12404","20428","18080","2135","19161","3078","46.8","5.4","20182","2978","40.0","5.0","16811","3066","6.8","3.1","49134","33287","53.2","5.4","18049","4955","42.3","5.4","14586","4551","10.9","3.7","23492","16870","44.3","(X)","(X)","(X)","47.7","(X)","(X)","(X)","34.4","(X)","(X)","(X)",
"1600000US2634000","Grand Rapids city, Michigan","73488","2079","41857","1580","74.6","2.5","50027","3287","17.5","2.0","25343","3055","N","N","-","**","N","N","N","N","N","N","-","**","N","N","26724","8081","N","N","20991","8391","10.8","1.6","30381","6202","68.9","2.7","51780","3304","6.6","1.4","22216","2151","42.4","2.3","52123","4889","31.3","2.2","42135","4556","19.8","1.8","34236","3377","38921","1954","52162","3142","44.6","3.6","38889","5876","55.4","3.6","62078","4554","65.3","3.1","66068","4327","27.1","3.1","25447","3233","7.6","2.1","49102","18049","34567","2404","32018","3790","54.9","3.6","29417","5570","44.1","3.2","24508","3337","10.8","2.2","44263","16877","45.1","3.6","36258","7333","29.3","3.3","27798","3730","15.8","3.2","60952","11020","33.1","(X)","(X)","(X)","32.0","(X)","(X)","(X)","32.8","(X)","(X)","(X)",
"1600000US2642160","Kalamazoo city, Michigan","29040","1564","36536","4479","75.5","3.0","43663","3560","19.9","3.1","23321","3288","N","N","-","**","N","N","N","N","N","N","-","**","N","N","N","N","N","N","40845","25245","N","N","40895","1497","72.6","3.1","44370","3766","16.4","3.3","17811","4110","36.4","3.6","42534","3862","27.7","3.8","39958","11716","19.6","2.9","36250","7872","13361","1078","47243","7554","N","N","34413","10059","N","N","58511","6478","N","N","75118","14181","N","N","24392","5359","N","N","28698","8407","15679","1509","24785","3029","50.8","5.4","24123","4666","36.9","4.8","23753","4485","14.0","4.5","32752","25192","49.2","5.4","25479","4893","31.6","5.7","21146","9445","17.6","3.8","38708","17810","34.0","(X)","(X)","(X)","35.1","(X)","(X)","(X)","32.3","(X)","(X)","(X)",
"1600000US2646000","Lansing city, Michigan","47338","1942","37426","2364","67.8","2.8","40634","2532","21.1","2.7","28114","6957","N","N","90845","60971","N","N","39109","8417","N","N","-","**","N","N","44167","22451","N","N","31112","11328","9.5","1.7","34084","10502","63.4","2.7","40467","2785","8.4","2.1","23678","7611","37.8","3.5","39557","3749","36.0","3.3","38692","3841","17.8","1.8","36942","4051","22794","1438","41116","3667","47.4","5.5","30460","4859","52.6","5.5","49673","7881","57.3","4.8","52339","10745","33.4","4.8","21790","2793","9.3","3.2","32981","19945","24544","2070","31283","2298","52.7","4.2","27702","4615","42.9","4.2","26041","3204","9.8","2.6","39447","4586","47.3","4.2","33589","4408","34.9","4.4","27621","6452","12.4","3.0","59218","8726","33.5","(X)","(X)","(X)","34.5","(X)","(X)","(X)","30.4","(X)","(X)","(X)",
"1600000US2649000","Livonia city, Michigan","36943","1387","72061","3734","94.1","1.4","71836","3873","N","N","59628","29939","N","N","-","**","N","N","88750","11117","N","N","-","**","N","N","-","**","N","N","N","N","N","N","82652","15943","92.9","1.6","71329","4029","0.5","0.3","50170","12577","23.4","2.5","74618","5386","46.4","2.9","87645","5051","29.7","2.7","42912","5717","26146","880","85868","5776","N","N","91770","13330","N","N","82730","7082","N","N","91697","6542","N","N","50855","10274","N","N","75737","22918","10797","1242","36294","4729","56.2","5.1","31912","2372","49.5","5.2","30970","2567","6.7","3.0","62163","27455","43.8","5.1","51708","14267","36.9","5.1","46915","12942","6.9","3.5","67543","18191","38.5","(X)","(X)","(X)","39.3","(X)","(X)","(X)","35.7","(X)","(X)","(X)",
"1600000US2669035","Rochester Hills city, Michigan","27224","1249","81124","7831","83.6","2.9","81537","10248","N","N","75076","36882","N","N","-","**","N","N","101067","10856","N","N","-","**","N","N","N","N","N","N","56703","15624","N","N","81154","29679","80.7","3.3","81502","11451","2.2","1.1","39313","14783","33.9","3.7","82430","18414","39.2","3.6","121525","18619","24.8","3.3","53706","14045","19475","862","101149","9359","N","N","116262","14386","N","N","92809","10336","N","N","110940","12341","N","N","46476","19883","N","N","70795","42694","7749","1102","44024","8121","55.1","9.9","35848","12213","50.1","9.9","32631","10020","5.0","2.8","60821","20764","44.9","9.9","48432","7657","32.3","9.5","40967","5879","12.7","5.9","62814","10004","29.5","(X)","(X)","(X)","26.4","(X)","(X)","(X)","37.3","(X)","(X)","(X)",
"1600000US2674900","Southfield city, Michigan","31613","1731","50557","4611","24.2","2.7","45100","10282","70.9","2.8","50993","4560","N","N","-","**","N","N","95972","74986","N","N","-","**","N","N","-","**","N","N","56132","15388","N","N","N","N","23.2","2.8","46310","10659","3.2","1.9","30889","10152","29.7","3.4","60255","8198","36.6","3.6","58224","5719","30.5","3.0","35123","6108","16732","1057","67968","7008","N","N","67111","10532","N","N","68250","8361","N","N","76636","7546","N","N","56436","9457","N","N","64226","13559","14881","1842","30626","3429","65.6","5.2","27114","8449","59.7","5.8","22377","5900","5.9","3.4","69680","23726","34.4","5.2","36867","13924","28.4","5.3","31760","10334","6.0","2.2","86280","34380","46.9","(X)","(X)","(X)","48.7","(X)","(X)","(X)","45.0","(X)","(X)","(X)",
"1600000US2676460","Sterling Heights city, Michigan","49296","1956","61809","3481","87.5","2.3","60051","5248","N","N","70625","16969","N","N","-","**","N","N","84507","20596","N","N","-","**","N","N","-","**","N","N","N","N","N","N","50651","22433","85.8","2.3","60311","4769","3.0","1.6","47395","35911","32.5","3.0","60102","16255","34.9","2.6","78919","8523","29.5","2.8","48574","4240","33609","1435","69982","3763","35.7","3.8","65900","7842","64.3","3.8","71090","3341","77.1","3.8","77910","7931","13.8","3.0","32595","4384","9.1","2.6","50732","21469","15687","1736","42264","5051","51.2","5.3","31739","4436","44.4","5.0","30314","2837","6.8","3.1","74901","25291","48.8","5.3","55300","13521","35.3","5.7","47362","10126","13.5","4.1","69211","17949","33.3","(X)","(X)","(X)","33.3","(X)","(X)","(X)","33.2","(X)","(X)","(X)",
"1600000US2680700","Troy city, Michigan","32004","1336","87447","9578","70.2","3.3","83594","7876","N","N","68500","16805","N","N","N","N","21.6","2.9","113830","14298","N","N","-","**","N","N","-","**","N","N","N","N","N","N","50926","39270","68.2","3.4","85395","7415","1.5","1.0","67588","23460","28.9","4.4","104103","7336","45.6","4.0","110726","15827","24.1","2.9","50257","11275","22763","891","108846","7317","N","N","123618","11431","N","N","85628","11359","N","N","119274","8367","N","N","48011","16634","N","N","76907","9028","9241","1371","44931","8528","58.7","7.5","40840","8388","55.7","7.6","37912","8830","3.0","2.1","86978","57815","41.3","7.5","51094","15745","33.0","7.0","45033","17713","8.3","3.8","99306","85204","29.2","(X)","(X)","(X)","30.5","(X)","(X)","(X)","25.0","(X)","(X)","(X)",
"1600000US2684000","Warren city, Michigan","54688","1872","43379","2845","75.5","2.7","45540","2831","16.8","2.3","30738","3349","N","N","32297","13741","N","N","45992","8279","N","N","-","**","N","N","N","N","N","N","54767","33979","N","N","31880","15254","74.5","2.7","45694","2856","2.2","1.2","25099","15857","27.6","3.2","41236","7991","43.9","2.8","50200","6254","26.3","2.6","40601","2804","34941","1501","51090","2522","37.5","3.8","46353","7667","62.5","3.8","52181","3390","62.7","4.1","62858","6100","29.3","3.9","31013","6682","8.0","2.8","42428","9085","19747","2131","30550","1994","54.1","4.3","28832","2148","46.9","4.8","28136","2618","7.2","2.6","45158","32906","45.9","4.3","34614","3832","38.5","4.3","33054","4049","7.3","2.5","66106","38310","33.1","(X)","(X)","(X)","31.3","(X)","(X)","(X)","35.8","(X)","(X)","(X)",
"1600000US2686000","Westland city, Michigan","33719","1555","45538","3316","76.7","4.0","45153","3520","17.9","3.6","47650","18156","N","N","-","**","N","N","75668","74364","N","N","-","**","N","N","45552","39255","N","N","35711","17851","N","N","54944","27570","74.9","4.2","44549","3317","2.8","1.0","36537","21208","29.2","3.8","53486","5026","41.4","4.1","52101","10660","26.7","2.5","31406","4415","17977","1008","63720","5225","N","N","54833","8348","N","N","66269","4254","N","N","71198","3888","N","N","44784","9973","N","N","46971","26285","15742","1876","30275","3859","62.6","5.7","27371","4003","50.7","5.7","24833","2384","11.9","3.7","52405","3342","37.4","5.7","35882","6678","28.1","5.1","27080","8915","9.3","3.5","60308","27138","41.8","(X)","(X)","(X)","43.7","(X)","(X)","(X)","37.5","(X)","(X)","(X)",
"1600000US2688940","Wyoming city, Michigan","28200","1608","44047","5757","76.5","4.6","48076","7211","N","N","27377","5838","N","N","N","N","N","N","59609","29933","N","N","-","**","N","N","39021","11377","N","N","N","N","N","N","37100","5522","71.2","4.5","49029","6489","4.8","2.6","17423","15169","39.1","4.7","48805","7934","39.7","4.8","46480","14176","16.4","2.7","44465","10308","18237","1096","54441","6069","N","N","42483","14496","N","N","59605","5001","N","N","62486","5280","N","N","31085","2775","N","N","40302","17181","9963","1733","30099","6086","49.5","8.8","27132","2523","42.2","8.3","27218","3508","7.3","5.5","27040","18165","50.5","8.8","37997","10571","37.8","7.5","24766","13390","12.7","5.9","68106","16689","29.8","(X)","(X)","(X)","32.1","(X)","(X)","(X)","24.3","(X)","(X)","(X)",
"1600000US2706616","Bloomington city, Minnesota","37129","1842","67845","3573","85.5","2.9","68684","3802","N","N","46592","26000","N","N","N","N","N","N","84713","21422","N","N","-","**","N","N","54519","30228","N","N","70561","21554","N","N","42901","19574","84.0","2.8","69278","3845","3.1","1.2","43070","11570","34.3","4.1","68553","5800","34.1","3.8","81409","12218","28.4","3.3","54347","7072","21388","1134","80428","6881","N","N","79005","12241","N","N","81814","8485","N","N","91177","3449","N","N","48987","14263","N","N","73459","16718","15741","1948","48092","2612","54.1","5.8","45531","7081","42.7","5.8","39699","8033","11.4","3.8","74954","19020","45.9","5.8","51125","9947","35.3","5.7","47524","3121","10.6","3.7","82281","15647","26.0","(X)","(X)","(X)","27.1","(X)","(X)","(X)","24.4","(X)","(X)","(X)",
"1600000US2707966","Brooklyn Park city, Minnesota","27645","1417","62164","5919","58.8","4.3","76337","9308","26.3","3.9","42071","7181","N","N","45701","39748","N","N","83696","6840","N","N","-","**","N","N","44196","30085","N","N","95860","63595","N","N","45613","19950","57.2","4.1","78569","8034","3.1","1.5","35310","9156","35.4","3.9","60432","6455","44.7","3.6","80669","12010","16.7","3.0","49107","7678","20659","1053","76847","8453","N","N","64812","19765","N","N","81957","14209","N","N","90486","8935","N","N","37366","6845","N","N","71923","19147","6986","1228","35225","9977","52.3","9.0","35826","5510","47.7","9.2","32306","8572","4.6","3.2","55799","39329","47.7","9.0","30394","16514","41.1","8.6","24583","9547","6.6","4.1","94438","69689","32.1","(X)","(X)","(X)","31.1","(X)","(X)","(X)","29.7","(X)","(X)","(X)",
"1600000US2717000","Duluth city, Minnesota","35407","1584","47832","4858","93.2","1.7","51129","3459","N","N","13454","12087","N","N","15898","9419","N","N","13044","8842","N","N","-","**","N","N","-","**","N","N","35041","16476","N","N","25507","13888","92.3","1.7","51526","3544","10.7","1.8","26518","7867","30.3","2.4","55063","6432","35.4","2.6","63062","10227","23.6","2.3","36881","5724","18825","1115","68495","5228","N","N","57543","4983","N","N","75896","7058","N","N","81187","5333","N","N","27970","5724","N","N","41298","20603","16582","1382","31719","2554","54.1","4.6","27235","4296","43.0","4.4","24071","5081","11.1","2.6","35769","2896","45.9","4.6","39571","4181","32.1","4.1","35038","6435","13.8","3.7","60018","8281","32.8","(X)","(X)","(X)","28.9","(X)","(X)","(X)","35.2","(X)","(X)","(X)",
"1600000US2717288","Eagan city, Minnesota","26518","1139","78417","6002","80.9","3.0","80290","7219","N","N","53521","5930","N","N","-","**","N","N","102094","47434","N","N","-","**","N","N","N","N","N","N","71365","27631","N","N","N","N","78.8","3.1","82535","7287","5.0","1.9","47609","22894","36.0","4.0","80358","12238","43.3","4.2","96700","7929","15.7","2.6","51176","10539","17645","835","98719","4900","N","N","101067","14775","N","N","97186","7802","N","N","125561","12271","N","N","47190","7365","N","N","44072","22301","8873","1134","48294","5716","56.5","6.7","51858","2520","44.6","7.2","43395","5414","11.9","5.3","80152","33688","43.5","6.7","42957","7329","33.2","6.0","38038","10380","10.3","4.2","68065","25136","22.1","(X)","(X)","(X)","20.7","(X)","(X)","(X)","23.3","(X)","(X)","(X)",
"1600000US2740166","Maple Grove city, Minnesota","25898","1518","89498","9441","88.4","3.9","90706","9866","N","N","-","**","N","N","-","**","N","N","87878","23270","N","N","-","**","N","N","-","**","N","N","-","**","N","N","92982","55297","86.4","4.0","90518","10266","N","N","-","**","N","N","110427","12542","N","N","94834","17895","N","N","50244","10428","19215","983","108057","10954","N","N","120338","10204","N","N","90284","13458","N","N","112392","15081","N","N","54511","23906","N","N","86076","80081","6683","1199","55451","8969","64.9","8.7","47364","9603","59.8","9.7","46150","4703","5.1","3.9","101578","30114","35.1","8.7","61916","9783","29.0","7.9","57050","13953","6.1","4.3","121086","5793","24.4","(X)","(X)","(X)","24.4","(X)","(X)","(X)","24.3","(X)","(X)","(X)",
"1600000US2743000","Minneapolis city, Minnesota","173686","2940","54571","2242","70.5","1.4","67602","2752","17.3","1.2","20835","1360","N","N","20750","15413","5.4","0.9","51108","9097","N","N","-","**","2.6","0.5","40455","9470","3.5","0.7","51158","10420","6.1","0.8","37492","10488","67.5","1.3","69605","2715","6.8","0.7","28186","4091","47.3","1.4","61622","2579","31.1","1.3","60703","4962","14.7","0.9","36637","4338","77095","2422","77427","4399","46.0","2.5","62834","4455","54.0","2.5","86699","6108","68.3","2.4","103075","4334","24.3","2.1","32612","3945","7.3","1.4","39507","11984","96591","3875","39209","2399","48.6","2.2","38453","4110","35.6","1.9","30495","1978","13.1","1.4","65589","8192","51.4","2.2","40019","3319","38.3","2.3","31777","3597","13.1","1.6","70795","7298","28.3","(X)","(X)","(X)","29.8","(X)","(X)","(X)","26.4","(X)","(X)","(X)",
"1600000US2751730","Plymouth city, Minnesota","30438","1625","93203","7746","85.3","3.7","94397","11514","N","N","85928","18633","N","N","-","**","N","N","120744","50996","N","N","-","**","N","N","-","**","N","N","N","N","N","N","75099","12561","82.3","3.5","98854","11660","3.9","1.8","51250","42936","34.7","4.3","100961","16120","36.2","3.7","121487","11207","25.2","3.6","58497","9289","20954","984","117323","8710","N","N","131075","13509","N","N","107959","11156","N","N","126758","6960","N","N","57527","11741","N","N","49231","23396","9484","1708","51137","17369","53.3","7.2","50800","19397","43.7","6.9","39973","18029","9.6","4.7","93846","37029","46.7","7.2","52394","22497","31.9","6.5","46313","1670","14.7","4.6","71439","5769","26.4","(X)","(X)","(X)","25.6","(X)","(X)","(X)","27.2","(X)","(X)","(X)",
"1600000US2754880","Rochester city, Minnesota","43018","1187","66340","2635","86.7","1.7","65244","4870","N","N","25523","11264","N","N","66497","842","N","N","97340","22414","N","N","-","**","N","N","N","N","N","N","97028","78374","N","N","52796","28179","83.3","1.9","66132","4985","5.8","1.6","34890","10177","37.3","2.5","77999","6172","33.5","2.2","73357","10320","23.3","1.7","49718","7282","27205","1086","85708","5017","N","N","85683","7981","N","N","85740","6646","N","N","96468","3786","N","N","36428","4549","N","N","64757","19828","15813","1402","35689","2989","61.9","4.8","36100","6418","53.8","4.9","34045","6083","8.1","2.1","67317","27621","38.1","4.8","35481","4384","31.0","5.1","32818","7502","7.1","2.8","53553","41997","24.8","(X)","(X)","(X)","24.9","(X)","(X)","(X)","22.6","(X)","(X)","(X)",
"1600000US2756896","St. Cloud city, Minnesota","26037","1461","43647","3337","89.1","4.1","46243","2434","N","N","19521","3283","N","N","-","**","N","N","21613","17868","N","N","-","**","N","N","-","**","N","N","N","N","N","N","55793","50449","87.7","4.2","46200","2443","14.7","2.6","35161","10010","37.1","4.0","46062","9032","28.1","3.7","58885","7938","20.1","2.9","39439","4392","14124","1335","51460","7139","N","N","37096","11590","N","N","58810","7750","N","N","64468","8988","N","N","21694","5265","N","N","36623","12727","11913","1674","31443","2347","52.0","7.7","29527","3166","31.5","6.3","25903","3237","20.5","5.9","40775","27565","48.0","7.7","33889","6347","34.8","6.9","30384","7203","13.3","5.1","54645","25819","34.5","(X)","(X)","(X)","30.3","(X)","(X)","(X)","39.0","(X)","(X)","(X)",
"1600000US2758000","St. Paul city, Minnesota","113148","2477","50267","1891","70.9","1.5","60073","2684","13.9","1.2","26671","3848","N","N","40325","15247","10.3","0.9","39940","5830","N","N","-","**","N","N","30526","7390","3.5","0.7","39175","13757","6.0","0.8","37035","17981","66.5","1.6","61262","2453","6.0","1.0","31602","7170","41.9","1.8","51292","2528","35.0","1.6","59591","4028","17.2","1.4","40503","3703","60613","2317","63173","4075","50.9","2.5","46611","5890","49.1","2.5","80251","3103","66.6","2.8","84854","4010","24.6","2.7","30475","4021","8.8","1.6","48153","12178","52535","2484","37330","2552","52.3","3.2","37214","4201","41.4","3.2","31141","1624","10.9","1.9","63573","9840","47.7","3.2","37416","3120","33.9","2.8","30491","5651","13.8","2.1","60905","7578","27.7","(X)","(X)","(X)","29.5","(X)","(X)","(X)","24.2","(X)","(X)","(X)",
"1600000US2771428","Woodbury city, Minnesota","24783","1028","101785","9496","80.7","3.8","105099","9617","N","N","N","N","N","N","-","**","N","N","100579","21562","N","N","-","**","N","N","-","**","N","N","147852","139102","N","N","30102","10455","78.4","4.0","106669","9603","N","N","47008","151029","N","N","101993","11650","N","N","115936","9817","N","N","64980","24956","18654","812","118171","7236","N","N","116448","17108","N","N","121139","9978","N","N","126459","7997","N","N","54118","21912","N","N","82100","86239","6129","1078","52792","9244","51.2","9.5","51647","6788","43.0","9.6","49918","4825","8.2","5.7","105254","71239","48.8","9.5","68366","35424","43.2","10.3","52084","30440","5.6","4.2","116442","21247","24.3","(X)","(X)","(X)","24.2","(X)","(X)","(X)","22.8","(X)","(X)","(X)",
